2022-03-08T02:20:29.312745,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:21:29.215959,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:22:29.221370,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:23:29.058661,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:24:29.066337,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:25:28.936342,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:26:28.909707,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:27:28.916631,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T02:28:28.767233,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T02:29:28.813031,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:30:28.765804,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T02:31:28.609466,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:32:28.611904,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T02:33:28.493668,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:34:28.453113,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:35:30.842384,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:36:28.348840,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T02:37:28.355657,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:38:28.210358,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:39:28.188811,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:40:28.112737,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:41:28.114407,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:42:27.988087,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:43:27.952558,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:44:27.959475,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T02:45:27.823965,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:46:27.801761,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:47:27.808574,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:48:27.655433,SWS100,001,060,03.28 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:49:27.651765,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.24 KM,XOO
2022-03-08T02:50:27.544342,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:51:27.528481,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T02:52:27.526231,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:53:27.380369,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:54:27.357136,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:55:27.271922,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:56:27.275063,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:57:27.158742,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:58:27.142573,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:59:27.047713,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:00:27.016847,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:01:27.012953,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T03:02:26.878655,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T03:03:26.880144,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
