2022-03-08T00:06:09.803764,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:10.263640,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:11.353569,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:12.382538,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:13.558794,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:14.838947,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:15.503901,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:16.753911,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:17.449033,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:18.458253,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:19.244315,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:20.564174,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:21.679311,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:22.687999,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:23.698364,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:24.499073,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:25.429280,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:26.709924,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:27.718954,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:28.662295,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:29.755020,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:30.762660,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:31.773699,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:32.504409,RH= 56.8 %RH T= 11.0 '
